tweet	label
As of today there are 136 Active #COVID19 Cases in #Balasore district in #Odisha: https://t.co/pnT8xHKJvt @MoHFW_INDIA @drharshvardhan @DrHVoffice #CovidIndiaSeva #COVID19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/JqiDLofiSq	real
Money is a fluid thing. There is nothing so fluid. It slips through your hands.  #COVID2019 #WednesdayMotivation #21daylockdown #WednesdayWisdom #WednesdayThoughts #coronavirus #Covid19Out #COVID19 #Opinion #lol #humor #lifestyle #Lockdown21 #lockdownuk #WisdomWednesday #Wisdom	opinion
While COVID-19 tests may sometimes produce false-positive results they’re rare. Experts are more concerned about false-negatives. https://t.co/uAsGDNxRw4	fake
A message issued from India's ministry of Home Affairs says that posting coronavirus-related messages will be punishable offence.	fake
The Gates Foundation was the real agent behind the pandemic.	fake
There is currently not enough evidence to suggest #COVID19 survivors become immune after recovery. #TakeResponsibility: ✅#WearAMask ✅Observe physical distancing ✅Wash your hands frequently with soap &amp; water #MaskOnNaija to protect yourself and others. https://t.co/BYb68A06SQ	real
This is MY opinion: If @MMSDschools is going to REQUIRE all teachers and staff to come back for in-person schooling in March, then they should ALL get priority for #COVID19 vaccines RIGHT NOW. Anything less is unacceptable. Don’t make them choose between their calling and health.	opinion
What is your opinion of @NigeriaGov’s attempt to continue the school feeding program despite the closure of schools due to #COVID19?  #QuizWednesday with #ALNigeria	opinion
Many States/UTs have performed better with more encouraging figures than the national average for Recovery Rate and Fatality Rate.	real
My opinion is that Lh. Atoll needs to have special containment protocols initiated immediately at least for the next couple of weeks.  1) Suspension of school 2) Suspension of Friday prayers 3) Swift and decisive contact tracing from staff to families of Kuredu Resort.  #COVID19	opinion
Check out my new article on Medium, looking forward for your opinions. #covid19 #cloudservices #cloudcomputing #businesscontinuity #businessagility #smes #saas #nocode #lowcode  https://t.co/dF7HXZd1Qc	opinion
Sanders and AOC on the Coronavirus: “Capitalism Kills; Socialism Saves.” https://t.co/iVhQ2hFboK #coronavirus #berniesanders #fidelcastro	fake
58% of coronavirus deaths in Scotland are from care facilities.	fake
A video claimed a food packaging worker in a restaurant is viciously blowing air through mouth into plastic food bags as coronavirus continues to spread.	fake
All Florida High Schools Cancel Their Basketball Season https://t.co/7jMLdXRWBq #coronavirus #basketball #sports #defense	fake
Although the Americas has been the most-affected region #Uruguay has reported the lowest number of #COVID19 cases and deaths in Latin America both in total and on a per capita basis-@DrTedros	real
410 new cases of #COVID19Nigeria; Lagos-210 FCT-45 Ondo-30 Plateau-21 Edo-19 Ogun-16 Oyo-13 Nasarawa-12 Bauchi-11 Enugu-10 Kwara-7 Kaduna-6 Anambra-4 Ebonyi-3 Abia-2 Rivers-1 49895 confirmed 37051 discharged 981 deaths https://t.co/3wG5WQmEcz	real
RT @drharshvardhan: #CoronaVirusUpdates ! 👉New recoveries in India have exceeded the new cases for the last six days 👉The total number of…	real
#Coronavirus: People in England who see their neighbours flouting the new 'rule of six' are being encouraged to contact police by the government https://t.co/4URQPfqzeL	real
The Nigeria International Travel Portal is LIVE. Travelers ARRIVING to &amp; DEPARTING from Nigeria are required to log on to https://t.co/WY7XTyJ8h7 to PRE-REGISTER. Read #COVID19 Provisional Quarantine Protocol for Travelers via: https://t.co/ZeId19rZOS https://t.co/3TPQ9m9oJj	real
House and Senate Allocate 2 Billion to the Toilet Paper Industry and Chiquita Bananas https://t.co/ctXdp3mbF3 #toiletpaper #virus #abba	fake
For the past two months, millions have endured a 'water lockdown' amid the pandemic, with clinics shut and homes ruined by flooding. An insightful opinion piece explaining how #covid19 and #flooding is driving more Bangladeshi into poverty.  https://t.co/ah6Be6kV1M @TRF_Stories	opinion
Our new country-level report on public opinion of #China in Europe looks into the situation in #Slovakia. Slovaks associate China strongly with #Covid19. They also perceive China as helping them to deal with the #pandemic. Yet, most see China negatively.    https://t.co/rGiMgjAIx4  https://t.co/sqdoAB0TcU	opinion
#Argentina #Covid19 #Coronavirus #Quarantine #Lockdown  Eight out of 10 people admit to quarantine fatigue while also expressing fear of Covid-19 contagion, a University of Belgrano opinion poll has revealed.   https://t.co/m0S8d7FBkS	opinion
Another 4422 new coronavirus cases have been confirmed in the UK - the highest daily number since 8 May. It's up from 4322 new cases reported on Friday and the overall total nationwide now stands at 385936. Read the latest here 👇 https://t.co/fRBSgCZKhh	real
Black Magic At Work In Bathroom https://t.co/vhCS7Rgycz #coronavirus #blackmagic	fake
As at 10:40 pm 28th March there are 97 confirmed cases 1 death For a breakdown of cases by states in real time please see https://t.co/zQrpNeOfet Currently; Lagos- 59 FCT- 16 Ogun- 3 Enugu- 2 Ekiti- 1 Oyo- 7 Edo- 2 Bauchi- 2 Osun-2 Rivers-1 Benue- 1 Kaduna- 1	real
There is no one in New Zealand receiving hospital-level care for COVID-19.​⁣ ​⁣ Yesterday our laboratories completed 1824 tests. That brings the total number of tests completed to date to 428600. ​ Our seven-day rolling daily average of tests is 2053.	real
The objective for my page during #COVID19 times is to provide realtime statistical analysis, important updates, and impacts on daily life as well as the economy. I am a data driven guy, my opinions and views are not meant to scare anyone but provide transparency. Thanks, g'night.	opinion
#IndiaFightsCorona: UPDATES on #COVID19 India sees an unprecedented surge in Recoveries Nearly 75000 recoveries in last 24 hours Total number of Recovered Cases nearly 34 lakh #StaySafe #IndiaWillWin https://t.co/CXIg9xTt68	real
#JustAsking: Gov'ts preferred opening of #Liquor shops during #Lockdown on priority,did it help #COVID__19  recoveries. Did State or National Agency collect any relationship between Alcohol V/s #Covid19. As on many initial theories of #WHO, we have diff opinions like #ChinaVirus	opinion
Why don’t they test him &amp; take experts opinions, when there was a doubt in Oxford they took time &amp; when they were sure they started again .. is it so difficult here ? #coronavirus #COVID19	opinion
More opinion contributors share ways to support students when teaching online. #ewopinion #COVID19 #edchat @LarryFerlazzo   https://t.co/h7SNcp1E9n	opinion
"Bharat Biotech will start Phase 3 trials in October of Covaxin, the Indian company’s inactivated coronavirus vaccine candidate. 

#COVID19 R&amp;D ROUNDUP: https://t.co/fPnqvo4PkR https://t.co/wuDDtEyxxd"	fake
An NRL player's wife has tried to make a link between the flu shot and #COVID19 on instagram. But fact checkers have found there is no evidence of a link. Don't believe the misinformation on the internet. Read #CoronaCheck instead: https://t.co/FmISS4o21t #CoronavirusFacts https://t.co/FF6AoEYQYO	fake
RT @NIH: News: Study identifies potential approach to treat severe respiratory distress in patients with COVID-19 https://t.co/pRHATLdqy4	real
248 new cases of #COVID19; 81-Lagos 35-Jigawa 26-Borno 26-Kano 20-Bauchi 13-FCT 12-Edo 10-Sokoto 7-Zamfara 4-Kwara 4-Kebbi 2-Gombe 2-Taraba 2-Ogun 2-Ekiti 1-Osun 1-Bayelsa 4399 cases of #COVID19 in Nigeria Discharged: 778 Deaths: 143 https://t.co/EXkXbq690g	real
"God tests positive for COVID-19 after church services continue

https://t.co/B0DNDxqn2W https://t.co/cbii7vCaHy"	fake
Coronavirus magnifies silence around sexism and gender inequality. #Opinion via @PeoplesWorld  https://t.co/JIb1xMh3YA #womeninpolitics #COVID19.  https://t.co/Jd446GK2EP	opinion
Opinion: How will the pandemic end? Not with a moment of triumph we’ll all remember, but with a slow whimper we’ll soon forget  https://t.co/QF8PrcIbCf #covid19	opinion
@WRBethesda is where @POTUS SHOULD be. In my opinion he should’ve checked in immediately after receiving the positive #COVID19 result. Hospitals are where we receive the best care, too many people (especially men) wait until it’s an emergency situation.  #BeProactive #WearAMask	opinion
There are two cases considered to have recovered from COVID-19 which brings the total number of active cases to 24.	real
A friend of mine checked the back of her Clorox wipes and, what do you know, the human coronavirus is listed among the things that these wipes kill. I checked our wipes and, sure enough, it is listed. So my take is, as I suspected, this is no “NEW VIRUS” as the news media wants us to believe.	fake
Important safety measures for #parents: Do not use plastic face shields for infants. Do not use cloth face coverings on children under 2 or anyone who cannot remove it without help. Always practice safe sleep even if you are stressed and tired. https://t.co/nJrlh4W1bA https://t.co/MkOdyus3Mi	real
#CoronaVirusUpdates: 📍Total #COVID19 Cases in India (as on September 15 2020) ▶️78.28% Cured/Discharged/Migrated (3859399) ▶️20.08% Active cases (990061) ▶️1.64% Deaths (80776) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths https://t.co/S6le1tSaOE	real
No solution for #COVID19????. No #vaccine.???? Winter coming up so #COVID19 spread more fast. We want to think #coronavirus is a fever. We need to continue daily life.( my opinion)  what’s yours?????         #whatsappdown #NoMask #காமராஜர் #TrumpIsUnwell #Newsnight #survivor2020  https://t.co/E6myggEixD	opinion
Facebook &amp; Twitter friends’ opinions and posts about #COVID19 &lt; TikToks about #COVID19 🙌🏼😂	opinion
The measures taken in a community to reduce the risk of #COVID19 transmission will reduce the risk in schools as well. In some countries schools have reopened. In others they remain closed-@DrTedros	real
The Governor of Maine has ordered restaurant staff to wear dog cone-style face visors as a precautionary measure against COVID-19.	fake
Opinion | How white Catholic and Protestant churches fed American racism — and still do  https://t.co/6hiIy6mKRH #JusticeForAll #BlackLivesMatter #BLM #NoJusticeNoPeace #COVID19 #NotMyPresident #PeoplePowerParty  #DefundPolice #Trump2020Jail #FlipTheSenate #1TermTrump  https://t.co/8zUbYCbvzQ	opinion
John Ellem: We must protect youth in justice system from COVID-19 (Opinion) | Op-Ed Commentaries | #covid19 | #kids | #childern  https://t.co/6xFgqtxaG2	opinion
Asking for YOUR opinions on the current and #future of #education via survey linked in the post for a project being coordinated by @tprstly with a number of #futurethinkers  #education #FutureOfEducation #covid19   @ArsamFuturist @worldfutures    https://t.co/ayid6GjHjN	opinion
